Date,"Branded Fuel- Distribution Costs, Marketing Costs, and Profits",Branded Fuel- Crude Oil Cost,Branded Fuel- Refinery Costs and Profits,Branded Fuel- State Underground Storage Tank Fee:,Branded Fuel- State and Local Sales Tax,Branded Fuel- State Excise Tax,Branded Fuel- Federal Excise Tax,Branded Fuel- Average Retail prices,,"Unbranded Fuel- Distribution Costs, Marketing Costs, and Profits",Unbranded Fuel- Crude Oil Cost,Unbranded Fuel- Refinery Costs and Profits,Unbranded Fuel- State Underground Storage Tank Fee:,Unbranded Fuel- State and Local Sales Tax,Unbranded Fuel- State Excise Tax,Unbranded Fuel- Federal Excise Tax,Unbranded Fuel- Average Retail prices
1/4/2010,$0.14 ,$1.97 ,$0.25 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$2.99 ,,$0.07 ,$1.97 ,$0.32 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$2.99 
1/11/2010,$0.14 ,$2.00 ,$0.27 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 ,,$0.18 ,$2.00 ,$0.23 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 
1/18/2010,$0.17 ,$1.92 ,$0.30 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.03 ,,$0.33 ,$1.92 ,$0.14 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.03 
1/25/2010,$0.16 ,$1.78 ,$0.43 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.01 ,,$0.29 ,$1.78 ,$0.30 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.01 
2/1/2010,$0.18 ,$1.80 ,$0.36 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$2.98 ,,$0.28 ,$1.80 ,$0.26 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$2.98 
2/8/2010,$0.19 ,$1.71 ,$0.43 ,$0.02 ,$0.24 ,$0.18 ,$0.18 ,$2.96 ,,$0.31 ,$1.71 ,$0.32 ,$0.02 ,$0.24 ,$0.18 ,$0.18 ,$2.96 
2/15/2010,$0.20 ,$1.77 ,$0.33 ,$0.02 ,$0.24 ,$0.18 ,$0.18 ,$2.93 ,,$0.27 ,$1.77 ,$0.26 ,$0.02 ,$0.24 ,$0.18 ,$0.18 ,$2.93 
2/22/2010,$0.14 ,$1.91 ,$0.24 ,$0.02 ,$0.24 ,$0.18 ,$0.18 ,$2.92 ,,$0.05 ,$1.91 ,$0.33 ,$0.02 ,$0.24 ,$0.18 ,$0.18 ,$2.92 
3/1/2010,$0.13 ,$1.86 ,$0.38 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.00 ,,$0.09 ,$1.86 ,$0.42 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.00 
3/8/2010,$0.12 ,$1.91 ,$0.38 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 ,,$0.13 ,$1.91 ,$0.37 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 
3/15/2010,$0.14 ,$1.86 ,$0.43 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.06 ,,$0.20 ,$1.86 ,$0.36 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.06 
3/22/2010,$0.13 ,$1.89 ,$0.43 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.09 ,,$0.17 ,$1.89 ,$0.38 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.09 
3/29/2010,$0.16 ,$1.88 ,$0.41 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.09 ,,$0.21 ,$1.88 ,$0.36 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.09 
4/5/2010,$0.17 ,$1.79 ,$0.50 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.09 ,,$0.13 ,$1.79 ,$0.54 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.09 
4/12/2010,$0.15 ,$1.93 ,$0.37 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.10 ,,$0.21 ,$1.93 ,$0.32 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.10 
4/19/2010,$0.15 ,$1.86 ,$0.44 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.09 ,,$0.20 ,$1.86 ,$0.38 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.09 
4/26/2010,$0.14 ,$1.96 ,$0.36 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.09 ,,$0.10 ,$1.96 ,$0.40 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.09 
5/3/2010,$0.12 ,$2.03 ,$0.32 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.12 ,,$0.07 ,$2.03 ,$0.37 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.12 
5/10/2010,$0.19 ,$1.80 ,$0.50 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.14 ,,$0.29 ,$1.80 ,$0.41 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.14 
5/17/2010,$0.21 ,$1.64 ,$0.62 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.12 ,,$0.33 ,$1.64 ,$0.51 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.12 
5/24/2010,$0.27 ,$1.66 ,$0.48 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 ,,$0.37 ,$1.66 ,$0.38 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 
5/31/2010,$0.20 ,$1.72 ,$0.47 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.02 ,,$0.16 ,$1.72 ,$0.51 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.02 
6/7/2010,$0.16 ,$1.69 ,$0.58 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.07 ,,$0.16 ,$1.69 ,$0.58 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.07 
6/14/2010,$0.18 ,$1.78 ,$0.46 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 ,,$0.14 ,$1.78 ,$0.50 ,$0.02 ,$0.25 ,$0.18 ,$0.18 ,$3.05 
6/21/2010,$0.15 ,$1.86 ,$0.44 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.10 ,,$0.07 ,$1.86 ,$0.52 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.10 
6/28/2010,$0.12 ,$1.87 ,$0.49 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.13 ,,$0.07 ,$1.87 ,$0.54 ,$0.02 ,$0.26 ,$0.18 ,$0.18 ,$3.13 
7/5/2010,$0.17 ,$1.72 ,$0.58 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.12 ,,$0.26 ,$1.72 ,$0.49 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.12 
7/12/2010,$0.15 ,$1.79 ,$0.52 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.11 ,,$0.16 ,$1.79 ,$0.52 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.11 
7/19/2010,$0.14 ,$1.83 ,$0.51 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.13 ,,$0.18 ,$1.83 ,$0.47 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.13 
7/26/2010,$0.14 ,$1.86 ,$0.49 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.13 ,,$0.14 ,$1.86 ,$0.48 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.13 
8/2/2010,$0.15 ,$1.92 ,$0.41 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.13 ,,$0.13 ,$1.92 ,$0.43 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.13 
8/9/2010,$0.14 ,$1.92 ,$0.47 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.17 ,,$0.16 ,$1.92 ,$0.45 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.17 
8/16/2010,$0.18 ,$1.77 ,$0.57 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.17 ,,$0.32 ,$1.77 ,$0.43 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.17 
8/23/2010,$0.21 ,$1.71 ,$0.57 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.14 ,,$0.34 ,$1.71 ,$0.44 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.14 
8/30/2010,$0.22 ,$1.75 ,$0.47 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.09 ,,$0.27 ,$1.75 ,$0.43 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.09 
9/6/2010,$0.21 ,$1.74 ,$0.45 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.04 ,,$0.25 ,$1.74 ,$0.40 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.04 
9/13/2010,$0.19 ,$1.80 ,$0.39 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.03 ,,$0.19 ,$1.80 ,$0.39 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.03 
9/20/2010,$0.17 ,$1.78 ,$0.41 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.01 ,,$0.17 ,$1.78 ,$0.41 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.01 
9/27/2010,$0.16 ,$1.83 ,$0.36 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.00 ,,$0.18 ,$1.83 ,$0.34 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.00 
10/4/2010,$0.13 ,$1.94 ,$0.29 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.01 ,,$0.04 ,$1.94 ,$0.38 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.01 
10/11/2010,$0.12 ,$1.96 ,$0.36 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.09 ,,$0.05 ,$1.96 ,$0.44 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.09 
10/18/2010,$0.13 ,$1.98 ,$0.39 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.15 ,,$0.10 ,$1.98 ,$0.42 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.15 
10/25/2010,$0.18 ,$1.96 ,$0.36 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.14 ,,$0.13 ,$1.96 ,$0.40 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.14 
11/1/2010,$0.16 ,$1.96 ,$0.38 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.15 ,,$0.14 ,$1.96 ,$0.40 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.15 
11/8/2010,$0.15 ,$2.06 ,$0.29 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.14 ,,$0.12 ,$2.06 ,$0.32 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.14 
11/15/2010,$0.15 ,$2.01 ,$0.37 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.18 ,,$0.17 ,$2.01 ,$0.35 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.18 
11/22/2010,$0.17 ,$1.92 ,$0.44 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.17 ,,$0.25 ,$1.92 ,$0.35 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.17 
11/29/2010,$0.17 ,$2.03 ,$0.30 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.15 ,,$0.17 ,$2.03 ,$0.31 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.15 
12/6/2010,$0.13 ,$2.12 ,$0.32 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.22 ,,$0.08 ,$2.12 ,$0.37 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.22 
12/13/2010,$0.14 ,$2.12 ,$0.35 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.25 ,,$0.16 ,$2.12 ,$0.33 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.25 
12/20/2010,$0.16 ,$2.13 ,$0.31 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.25 ,,$0.18 ,$2.13 ,$0.29 ,$0.02 ,$0.09 ,$0.35 ,$0.18 ,$3.25 
12/27/2010,$0.14 ,$2.20 ,$0.29 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.29 ,,$0.11 ,$2.20 ,$0.32 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.29 
1/3/2011,$0.13 ,$2.21 ,$0.31 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.31 ,,$0.13 ,$2.21 ,$0.32 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.31 
1/10/2011,$0.13 ,$2.18 ,$0.36 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.33 ,,$0.14 ,$2.18 ,$0.35 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.33 
1/17/2011,$0.14 ,$2.24 ,$0.31 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.35 ,,$0.21 ,$2.24 ,$0.24 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.35 
1/24/2011,$0.13 ,$2.12 ,$0.45 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.36 ,,$0.20 ,$2.12 ,$0.38 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.36 
1/31/2011,$0.14 ,$2.30 ,$0.26 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.36 ,,$0.13 ,$2.30 ,$0.28 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.36 
2/7/2011,$0.12 ,$2.20 ,$0.42 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.40 ,,$0.13 ,$2.20 ,$0.41 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.40 
2/14/2011,$0.11 ,$2.15 ,$0.53 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.45 ,,$0.02 ,$2.15 ,$0.62 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.45 
2/21/2011,$0.13 ,$2.36 ,$0.41 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.56 ,,$0.07 ,$2.36 ,$0.46 ,$0.02 ,$0.10 ,$0.35 ,$0.18 ,$3.56 
2/28/2011,$0.10 ,$2.60 ,$0.35 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.72 ,,($0.03),$2.60 ,$0.48 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.72 
3/7/2011,$0.13 ,$2.80 ,$0.28 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.87 ,,$0.06 ,$2.80 ,$0.35 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.87 
3/14/2011,$0.14 ,$2.70 ,$0.44 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$3.95 ,,$0.14 ,$2.70 ,$0.44 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$3.95 
3/21/2011,$0.15 ,$2.73 ,$0.41 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$3.97 ,,$0.14 ,$2.73 ,$0.42 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$3.97 
3/28/2011,$0.12 ,$2.77 ,$0.46 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.03 ,,$0.12 ,$2.77 ,$0.46 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.03 
4/4/2011,$0.11 ,$2.83 ,$0.44 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.06 ,,$0.06 ,$2.83 ,$0.49 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.06 
4/11/2011,$0.12 ,$2.87 ,$0.49 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.16 ,,$0.12 ,$2.87 ,$0.49 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.16 
4/18/2011,$0.13 ,$2.79 ,$0.60 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.21 ,,$0.19 ,$2.79 ,$0.55 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.21 
4/25/2011,$0.14 ,$2.91 ,$0.49 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.22 ,,$0.18 ,$2.91 ,$0.45 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.22 
5/3/2011,$0.12 ,$2.98 ,$0.48 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.26 ,,$0.13 ,$2.98 ,$0.47 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.26 
5/9/2011,$0.19 ,$2.73 ,$0.65 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.25 ,,$0.37 ,$2.73 ,$0.48 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.25 
5/16/2011,$0.25 ,$2.61 ,$0.68 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.22 ,,$0.57 ,$2.61 ,$0.36 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.22 
5/23/2011,$0.26 ,$2.61 ,$0.58 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.12 ,,$0.50 ,$2.61 ,$0.34 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.12 
5/30/2011,$0.22 ,$2.74 ,$0.42 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.06 ,,$0.35 ,$2.74 ,$0.29 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$4.06 
6/6/2011,$0.20 ,$2.65 ,$0.47 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$3.99 ,,$0.39 ,$2.65 ,$0.28 ,$0.02 ,$0.12 ,$0.35 ,$0.18 ,$3.99 
6/13/2011,$0.19 ,$2.65 ,$0.44 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.94 ,,$0.31 ,$2.65 ,$0.31 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.94 
6/20/2011,$0.17 ,$2.58 ,$0.48 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.90 ,,$0.31 ,$2.58 ,$0.34 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.90 
6/27/2011,$0.23 ,$2.47 ,$0.47 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.84 ,,$0.37 ,$2.47 ,$0.33 ,$0.02 ,$0.11 ,$0.35 ,$0.18 ,$3.84 
7/4/2011,$0.18 ,$2.63 ,$0.31 ,$0.02 ,$0.11 ,$0.36 ,$0.18 ,$3.79 ,,$0.17 ,$2.63 ,$0.32 ,$0.02 ,$0.11 ,$0.36 ,$0.18 ,$3.79 
7/11/2011,$0.13 ,$2.64 ,$0.34 ,$0.02 ,$0.11 ,$0.36 ,$0.18 ,$3.78 ,,$0.09 ,$2.64 ,$0.38 ,$0.02 ,$0.11 ,$0.36 ,$0.18 ,$3.78 
7/18/2011,$0.15 ,$2.66 ,$0.35 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.80 ,,$0.13 ,$2.66 ,$0.37 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.80 
7/25/2011,$0.16 ,$2.79 ,$0.22 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.82 ,,$0.20 ,$2.79 ,$0.19 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.82 
8/1/2011,$0.16 ,$2.69 ,$0.32 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.81 ,,$0.20 ,$2.69 ,$0.28 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.81 
8/8/2011,$0.24 ,$2.42 ,$0.49 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.80 ,,$0.40 ,$2.42 ,$0.34 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.80 
8/15/2011,$0.25 ,$2.57 ,$0.28 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.73 ,,$0.26 ,$2.57 ,$0.26 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.73 
8/22/2011,$0.19 ,$2.49 ,$0.42 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.73 ,,$0.09 ,$2.49 ,$0.51 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.73 
8/29/2011,$0.13 ,$2.59 ,$0.45 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.81 ,,($0.04),$2.59 ,$0.61 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.81 
9/5/2011,$0.16 ,$2.66 ,$0.48 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.94 ,,$0.06 ,$2.66 ,$0.57 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.94 
9/12/2011,$0.17 ,$2.78 ,$0.34 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.94 ,,$0.27 ,$2.78 ,$0.24 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.94 
9/19/2011,$0.17 ,$2.72 ,$0.38 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.92 ,,$0.29 ,$2.72 ,$0.26 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.92 
9/26/2011,$0.24 ,$2.59 ,$0.41 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.89 ,,$0.41 ,$2.59 ,$0.24 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.89 
10/3/2011,$0.24 ,$2.43 ,$0.52 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.84 ,,$0.39 ,$2.43 ,$0.37 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.84 
10/10/2011,$0.20 ,$2.62 ,$0.36 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.82 ,,$0.04 ,$2.62 ,$0.51 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.82 
10/17/2011,$0.15 ,$2.64 ,$0.42 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.86 ,,$0.05 ,$2.64 ,$0.52 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$3.86 
10/24/2011,$0.23 ,$2.74 ,$0.25 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.86 ,,$0.34 ,$2.74 ,$0.14 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.86 
10/31/2011,$0.18 ,$2.68 ,$0.34 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.85 ,,$0.18 ,$2.68 ,$0.35 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.85 
11/7/2011,$0.20 ,$2.74 ,$0.28 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.86 ,,$0.18 ,$2.74 ,$0.29 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.86 
11/14/2011,$0.25 ,$2.77 ,$0.18 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.84 ,,$0.46 ,$2.77 ,($0.03),$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.84 
11/21/2011,$0.32 ,$2.69 ,$0.14 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.79 ,,$0.46 ,$2.69 ,($0.01),$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.79 
11/28/2011,$0.29 ,$2.73 ,$0.06 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.72 ,,$0.40 ,$2.73 ,($0.06),$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.72 
12/5/2011,$0.27 ,$2.67 ,$0.08 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.66 ,,$0.29 ,$2.67 ,$0.05 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.66 
12/12/2011,$0.13 ,$2.52 ,$0.21 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.50 ,,$0.19 ,$2.52 ,$0.15 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.50 
12/19/2011,$0.24 ,$2.41 ,$0.27 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.56 ,,$0.26 ,$2.41 ,$0.24 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.56 
12/26/2011,$0.16 ,$2.55 ,$0.22 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.58 ,,$0.00 ,$2.55 ,$0.39 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.58 
1/2/2012,$0.19 ,$2.62 ,$0.19 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.64 ,,$0.09 ,$2.62 ,$0.28 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.64 
1/9/2012,$0.21 ,$2.64 ,$0.22 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.71 ,,$0.23 ,$2.64 ,$0.20 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.71 
1/16/2012,$0.20 ,$2.65 ,$0.21 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.70 ,,$0.22 ,$2.65 ,$0.19 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.70 
1/23/2012,$0.19 ,$2.67 ,$0.21 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.71 ,,$0.22 ,$2.67 ,$0.18 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.71 
1/30/2012,$0.17 ,$2.67 ,$0.26 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.74 ,,$0.19 ,$2.67 ,$0.24 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.74 
2/6/2012,$0.18 ,$2.71 ,$0.22 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.76 ,,$0.16 ,$2.71 ,$0.25 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.76 
2/13/2012,$0.16 ,$2.84 ,$0.19 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.84 ,,$0.06 ,$2.84 ,$0.30 ,$0.02 ,$0.08 ,$0.36 ,$0.18 ,$3.84 
2/20/2012,$0.19 ,$2.90 ,$0.30 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$4.04 ,,$0.11 ,$2.90 ,$0.37 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$4.04 
2/27/2012,$0.21 ,$3.03 ,$0.40 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$4.29 ,,$0.06 ,$3.03 ,$0.56 ,$0.02 ,$0.09 ,$0.36 ,$0.18 ,$4.29 
3/5/2012,$0.24 ,$2.94 ,$0.52 ,$0.02 ,$0.10 ,$0.36 ,$0.18 ,$4.36 ,,$0.27 ,$2.94 ,$0.49 ,$0.02 ,$0.10 ,$0.36 ,$0.18 ,$4.36 
